policy,observation_condition,physical_condition,seed,success,steps,path_length,collisions,tortuosity,actual_odor_detection_percentage,final_distance_to_source
ppo_robust,unmasked,normal,5012,True,283,40.480000000000004,0,2.8215537997717606,46.996466431095406,0.3770561464483578
ppo_robust,unmasked,normal,5013,True,363,46.23999999999998,0,3.1816731773907274,53.4435261707989,0.44010611049803805
ppo_robust,unmasked,normal,5014,True,98,15.039999999999996,0,1.1042798986268993,44.89795918367347,0.3946684660308307
ppo_robust,unmasked,normal,5015,True,99,15.199999999999978,0,1.097119021136361,48.484848484848484,0.38650109734209154
ppo_robust,unmasked,normal,5016,True,112,16.479999999999983,0,1.1322739140935743,52.67857142857143,0.4455783812405338
ppo_robust,unmasked,normal,5017,False,600,6.719999999999995,0,1.135954229545843,0.0,11.280672361033036
ppo_robust,unmasked,normal,5018,True,420,21.279999999999994,0,1.5585507523990765,82.14285714285714,0.4296798476422336
ppo_robust,unmasked,normal,5019,True,322,40.15999999999998,0,2.7972032749795983,56.52173913043478,0.35536800634020727
ppo_robust,unmasked,normal,5020,False,600,4.640000000000004,0,1.1432043432097467,0.0,11.314931244919087
ppo_robust,unmasked,normal,5021,True,139,21.599999999999987,0,1.5002738613665823,10.071942446043165,0.41536173449974184
ppo_robust,unmasked,normal,5022,True,103,15.680000000000007,0,1.0841300133872553,51.45631067961165,0.4486985026078544
ppo_robust,unmasked,normal,5023,False,600,15.039999999999992,0,2.419889355742688,0.0,11.579601581453556
ppo_robust,unmasked,normal,5024,False,600,4.16,0,1.1466294099013286,0.0,12.067817321044341
ppo_robust,unmasked,normal,5025,True,348,37.760000000000005,0,2.6823823501972246,52.29885057471264,0.3710064841144324
ppo_robust,unmasked,normal,5026,True,449,45.12000000000003,0,3.114839868891208,20.26726057906459,0.4129930000478488
ppo_robust,unmasked,normal,5027,True,135,20.960000000000015,0,1.4862182727560478,10.37037037037037,0.44117901785433117
ppo_robust,unmasked,normal,5028,False,600,18.23999999999997,0,4.259634202660537,0.0,11.77987787644429
ppo_robust,unmasked,normal,5029,True,103,15.680000000000016,0,1.119945337211498,47.57281553398058,0.36089570561350914
ppo_robust,unmasked,normal,5030,True,180,22.720000000000013,0,1.5820846948637022,70.55555555555556,0.4248641549976683
ppo_robust,unmasked,normal,5031,True,137,19.35999999999999,0,1.3312523798794256,60.58394160583942,0.43672428960244297
ppo_robust,unmasked,normal,5032,False,600,6.2400000000000055,0,1.1807141485541708,0.0,11.323052485885299
