policy,observation_condition,physical_condition,seed,success,steps,path_length,collisions,tortuosity,actual_odor_detection_percentage,final_distance_to_source
ppo_robust,odor_blind,normal,4019,True,137,21.6,0,1.500442515799651,10.218978102189782,0.3934802152706497
ppo_robust,odor_blind,normal,4020,False,600,90.88,0,8.098991200176297,28.833333333333332,4.700786577548748
ppo_robust,odor_blind,normal,4021,False,600,91.83999999999997,0,6.297527546122006,41.66666666666667,0.830540693056245
ppo_robust,odor_blind,normal,4022,False,600,23.039999999999974,0,5.950348004790991,0.5,11.767490141124837
ppo_robust,odor_blind,normal,4023,False,600,25.119999999999962,0,6.2445294256685475,1.6666666666666667,11.803141015552528
ppo_robust,odor_blind,normal,4024,False,600,24.00000000000004,0,5.985133875781188,1.1666666666666667,11.89383304632062
ppo_robust,odor_blind,normal,4025,False,600,14.400000000000004,0,3.526130913091545,0.0,11.959866527161573
ppo_robust,odor_blind,normal,4026,True,241,36.96000000000002,0,2.6727956744699695,19.502074688796682,0.37414366175217234
ppo_robust,odor_blind,normal,4027,False,600,92.32,0,5.970418663257596,36.333333333333336,3.830431250337447
ppo_robust,odor_blind,normal,4028,True,514,78.87999999999998,0,5.457205204864682,28.599221789883266,0.4235299690700818
ppo_robust,odor_blind,normal,4029,True,241,37.12000000000003,0,2.7049955151992986,19.08713692946058,0.3909597220997913
ppo_robust,odor_blind,normal,4030,False,600,57.76000000000001,0,3.705263500502961,23.0,4.220667203518967
ppo_robust,odor_blind,normal,4031,True,135,21.28,0,1.4736609986747757,10.37037037037037,0.43813165441775814
